Order_Number,order_date,order_total,items_count,status,month
141786.0,2021-04-10,12350.0,1,Order,2021-04
141787.0,2021-04-10,13000.0,1,Processing,2021-04
141788.0,2021-04-10,8450.0,1,Delivered,2021-04
141789.0,2021-04-10,11050.0,1,Shipped,2021-04
141790.0,2021-04-10,36400.0,1,Order,2021-04
141791.0,2021-04-10,17030.0,1,Processing,2021-04
141792.0,2021-04-10,9945.0,1,Delivered,2021-04
141793.0,2021-04-11,1495.0,1,Shipped,2021-04
141794.0,2021-04-12,3315.0,1,Order,2021-04
141795.0,2021-04-13,2535.0,1,Processing,2021-04
141796.0,2021-04-14,9750.0,1,Delivered,2021-04
141797.0,2021-04-15,13000.0,1,Shipped,2021-04
141798.0,2021-04-16,54600.0,1,Order,2021-04
141799.0,2021-04-16,22100.0,1,Processing,2021-04
141800.0,2021-04-16,9100.0,1,Delivered,2021-04
141801.0,2021-04-16,8736.0,1,Shipped,2021-04
141802.0,2021-04-16,17004.0,1,Order,2021-04
141803.0,2021-04-16,6968.0,1,Processing,2021-04
141804.0,2021-04-16,21450.0,1,Delivered,2021-04
141805.0,2021-04-16,13780.0,1,Shipped,2021-04
141806.0,2021-04-16,16315.0,1,Order,2021-04
141807.0,2021-04-16,75400.0,1,Processing,2021-04
141808.0,2021-04-16,1040.0,1,Delivered,2021-04
141809.0,2021-04-16,1560.0,1,Shipped,2021-04
141810.0,2021-04-16,54600.0,1,Order,2021-04
141811.0,2021-04-16,33800.0,1,Processing,2021-04
141812.0,2021-04-16,17550.0,1,Delivered,2021-04
141813.0,2021-04-16,11050.0,1,Shipped,2021-04
141814.0,2021-04-16,32500.0,1,Order,2021-04
141815.0,2021-04-16,4550.0,1,Processing,2021-04
141816.0,2021-04-16,5850.0,1,Delivered,2021-04
141817.0,2021-04-16,5460.0,1,Shipped,2021-04
141818.0,2021-04-16,5980.0,1,Order,2021-04
141819.0,2021-04-16,1365.0,1,Processing,2021-04
141820.0,2021-04-16,24700.0,1,Delivered,2021-04
141821.0,2021-04-16,52000.0,1,Shipped,2021-04
141822.0,2021-04-16,25350.0,1,Order,2021-04
141823.0,2021-04-16,22100.0,1,Processing,2021-04
141824.0,2021-04-16,27300.0,1,Delivered,2021-04
141825.0,2021-04-16,34060.0,1,Shipped,2021-04
141826.0,2021-04-16,19890.0,1,Order,2021-04
141827.0,2021-04-16,4485.0,1,Processing,2021-04
141828.0,2021-04-16,3315.0,1,Delivered,2021-04
141829.0,2021-04-16,3380.0,1,Shipped,2021-04
141830.0,2021-04-16,19500.0,1,Order,2021-04
141831.0,2021-04-16,52000.0,1,Processing,2021-04
141832.0,2021-04-16,27300.0,1,Delivered,2021-04
141833.0,2021-04-16,33150.0,1,Shipped,2021-04
141834.0,2021-04-16,18200.0,1,Order,2021-04
141835.0,2021-04-16,4368.0,1,Processing,2021-04
141836.0,2021-04-16,25506.0,1,Delivered,2021-04
141837.0,2021-04-16,6968.0,1,Shipped,2021-04
141838.0,2021-04-16,21450.0,1,Order,2021-04
141839.0,2021-04-16,13780.0,1,Processing,2021-04
141840.0,2021-04-16,65260.0,1,Delivered,2021-04
141841.0,2021-04-16,56550.0,1,Shipped,2021-04
141842.0,2021-04-16,3120.0,1,Order,2021-04
141843.0,2021-04-16,780.0,1,Processing,2021-04
141844.0,2021-04-16,13650.0,1,Delivered,2021-04
141845.0,2021-04-16,33800.0,1,Shipped,2021-04
141846.0,2021-04-16,11700.0,1,Order,2021-04
141847.0,2021-04-17,22100.0,1,Processing,2021-04
141848.0,2021-04-17,65000.0,1,Delivered,2021-04
141849.0,2021-04-17,4550.0,1,Shipped,2021-04
141850.0,2021-04-17,5850.0,1,Order,2021-04
141851.0,2021-04-17,5460.0,1,Processing,2021-04
141852.0,2021-04-17,1495.0,1,Delivered,2021-04
141853.0,2021-04-17,455.0,1,Shipped,2021-04
141854.0,2021-04-17,12350.0,1,Order,2021-04
141855.0,2021-04-17,13000.0,1,Processing,2021-04
141856.0,2021-04-17,33800.0,1,Delivered,2021-04
141857.0,2021-04-17,44200.0,1,Shipped,2021-04
141858.0,2021-04-18,27300.0,1,Order,2021-04
141859.0,2021-04-18,25545.0,1,Processing,2021-04
141860.0,2021-04-18,19890.0,1,Delivered,2021-04
141861.0,2021-04-18,2990.0,1,Shipped,2021-04
141862.0,2021-04-18,3315.0,1,Order,2021-04
141863.0,2021-04-18,1690.0,1,Processing,2021-04
141864.0,2021-04-18,19500.0,1,Delivered,2021-04
141865.0,2021-04-18,39000.0,1,Shipped,2021-04
141866.0,2021-04-18,54600.0,1,Order,2021-04
141867.0,2021-04-18,11050.0,1,Processing,2021-04
141868.0,2021-04-18,27300.0,1,Delivered,2021-04
141869.0,2021-04-18,8736.0,1,Shipped,2021-04
141870.0,2021-04-18,34008.0,1,Order,2021-04
141871.0,2021-04-18,6968.0,1,Processing,2021-04
141872.0,2021-04-18,32175.0,1,Delivered,2021-04
141873.0,2021-04-18,10335.0,1,Shipped,2021-04
141874.0,2021-04-18,16315.0,1,Order,2021-04
141875.0,2021-04-18,56550.0,1,Processing,2021-04
141876.0,2021-04-18,4160.0,1,Delivered,2021-04
141877.0,2021-04-18,2340.0,1,Shipped,2021-04
141878.0,2021-04-18,13650.0,1,Order,2021-04
141879.0,2021-04-18,25350.0,1,Processing,2021-04
141880.0,2021-04-18,5850.0,1,Delivered,2021-04
141881.0,2021-04-19,44200.0,1,Shipped,2021-04
141882.0,2021-04-20,48750.0,1,Order,2021-04
141883.0,2021-04-21,13650.0,1,Processing,2021-04
141884.0,2021-04-22,17550.0,1,Delivered,2021-04
141885.0,2021-04-23,8190.0,1,Shipped,2021-04
141886.0,2021-04-24,5980.0,1,Order,2021-04
141887.0,2021-04-25,455.0,1,Processing,2021-04
141888.0,2021-04-26,49400.0,1,Delivered,2021-04
141889.0,2021-04-26,13000.0,1,Shipped,2021-04
141890.0,2021-04-26,33800.0,1,Order,2021-04
141891.0,2021-04-26,22100.0,1,Processing,2021-04
141892.0,2021-04-26,27300.0,1,Delivered,2021-04
141893.0,2021-04-26,25545.0,1,Shipped,2021-04
141894.0,2021-04-26,29835.0,1,Order,2021-04
141895.0,2021-04-26,5980.0,1,Processing,2021-04
141896.0,2021-04-26,4420.0,1,Delivered,2021-04
141897.0,2021-04-26,1690.0,1,Shipped,2021-04
141898.0,2021-04-26,9750.0,1,Order,2021-04
141899.0,2021-04-26,52000.0,1,Processing,2021-04
141900.0,2021-04-26,27300.0,1,Delivered,2021-04
141901.0,2021-04-26,11050.0,1,Shipped,2021-04
141902.0,2021-04-26,36400.0,1,Order,2021-04
141903.0,2021-04-26,8736.0,1,Processing,2021-04
141904.0,2021-04-26,8502.0,1,Delivered,2021-04
141905.0,2021-04-26,13936.0,1,Shipped,2021-04
141906.0,2021-04-26,42900.0,1,Order,2021-04
141907.0,2021-04-26,10335.0,1,Processing,2021-04
141908.0,2021-04-27,32630.0,1,Delivered,2021-04
141909.0,2021-04-27,56550.0,1,Shipped,2021-04
141910.0,2021-04-27,3120.0,1,Order,2021-04
141911.0,2021-04-27,3120.0,1,Processing,2021-04
141912.0,2021-04-27,40950.0,1,Delivered,2021-04
141913.0,2021-04-27,16900.0,1,Shipped,2021-04
141914.0,2021-04-27,17550.0,1,Order,2021-04
141915.0,2021-04-27,22100.0,1,Processing,2021-04
141916.0,2021-04-27,48750.0,1,Delivered,2021-04
141917.0,2021-04-27,4550.0,1,Shipped,2021-04
141918.0,2021-04-27,23400.0,1,Order,2021-04
141919.0,2021-04-27,2730.0,1,Processing,2021-04
141920.0,2021-04-27,5980.0,1,Delivered,2021-04
141921.0,2021-04-27,1365.0,1,Shipped,2021-04
141922.0,2021-04-27,37050.0,1,Order,2021-04
141923.0,2021-04-27,39000.0,1,Processing,2021-04
141924.0,2021-04-27,16900.0,1,Delivered,2021-04
141925.0,2021-04-28,11050.0,1,Shipped,2021-04
141926.0,2021-04-29,27300.0,1,Order,2021-04
141927.0,2021-04-30,8515.0,1,Processing,2021-04
141928.0,2021-04-30,29835.0,1,Delivered,2021-04
141929.0,2021-04-30,1495.0,1,Shipped,2021-04
141930.0,2021-04-30,4420.0,1,Order,2021-04
141931.0,2021-04-30,845.0,1,Processing,2021-04
141932.0,2021-04-30,9750.0,1,Delivered,2021-04
141933.0,2021-04-30,39000.0,1,Shipped,2021-04
141934.0,2021-04-30,13650.0,1,Order,2021-04
141935.0,2021-04-30,11050.0,1,Processing,2021-04
141936.0,2021-04-30,36400.0,1,Delivered,2021-04
141937.0,2021-04-30,4368.0,1,Shipped,2021-04
141938.0,2021-04-30,34008.0,1,Order,2021-04
141939.0,2021-04-30,13936.0,1,Processing,2021-04
141940.0,2021-04-30,21450.0,1,Delivered,2021-04
141941.0,2021-04-30,13780.0,1,Shipped,2021-04
141942.0,2021-04-30,65260.0,1,Order,2021-04
141943.0,2021-04-30,37700.0,1,Processing,2021-04
141944.0,2021-04-30,1040.0,1,Delivered,2021-04
141945.0,2021-04-30,780.0,1,Shipped,2021-04
141946.0,2021-04-30,27300.0,1,Order,2021-04
141947.0,2021-04-30,33800.0,1,Processing,2021-04
141948.0,2021-04-30,5850.0,1,Delivered,2021-04
141949.0,2021-04-30,33150.0,1,Shipped,2021-04
141950.0,2021-04-30,65000.0,1,Order,2021-04
141951.0,2021-04-30,4550.0,1,Processing,2021-04
141952.0,2021-04-30,5850.0,1,Delivered,2021-04
141953.0,2021-04-30,2730.0,1,Shipped,2021-04
141954.0,2021-04-30,4485.0,1,Order,2021-04
141955.0,2021-04-30,910.0,1,Processing,2021-04
141956.0,2021-04-30,24700.0,1,Delivered,2021-04
141957.0,2021-04-30,13000.0,1,Shipped,2021-04
141958.0,2021-04-30,8450.0,1,Order,2021-04
141959.0,2021-04-30,22100.0,1,Processing,2021-04
141960.0,2021-04-30,18200.0,1,Delivered,2021-04
141961.0,2021-04-30,25545.0,1,Shipped,2021-04
141962.0,2021-04-30,19890.0,1,Order,2021-04
141963.0,2021-05-01,2990.0,1,Processing,2021-05
141964.0,2021-05-02,3315.0,1,Delivered,2021-05
141965.0,2021-05-03,3380.0,1,Shipped,2021-05
141966.0,2021-05-04,29250.0,1,Order,2021-05
141967.0,2021-05-05,52000.0,1,Processing,2021-05
141968.0,2021-05-05,54600.0,1,Delivered,2021-05
141969.0,2021-05-05,33150.0,1,Shipped,2021-05
141970.0,2021-05-05,18200.0,1,Order,2021-05
141971.0,2021-05-05,2184.0,1,Processing,2021-05
141972.0,2021-05-05,8502.0,1,Delivered,2021-05
141973.0,2021-05-05,13936.0,1,Shipped,2021-05
141974.0,2021-05-05,10725.0,1,Order,2021-05
141975.0,2021-05-05,10335.0,1,Processing,2021-05
141976.0,2021-05-06,32630.0,1,Delivered,2021-05
141977.0,2021-05-07,56550.0,1,Shipped,2021-05
141978.0,2021-05-08,3120.0,1,Order,2021-05
141979.0,2021-05-09,780.0,1,Processing,2021-05
141980.0,2021-05-09,13650.0,1,Delivered,2021-05
141981.0,2021-05-09,8450.0,1,Shipped,2021-05
141982.0,2021-05-09,17550.0,1,Order,2021-05
141983.0,2021-05-09,22100.0,1,Processing,2021-05
141984.0,2021-05-09,16250.0,1,Delivered,2021-05
141985.0,2021-05-09,9100.0,1,Shipped,2021-05
141986.0,2021-05-09,23400.0,1,Order,2021-05
141987.0,2021-05-09,8190.0,1,Processing,2021-05
141988.0,2021-05-09,5980.0,1,Delivered,2021-05
141989.0,2021-05-09,910.0,1,Shipped,2021-05
141990.0,2021-05-09,12350.0,1,Order,2021-05
141991.0,2021-05-09,52000.0,1,Processing,2021-05
141992.0,2021-05-09,33800.0,1,Delivered,2021-05
141993.0,2021-05-09,22100.0,1,Shipped,2021-05
141994.0,2021-05-09,9100.0,1,Order,2021-05
141995.0,2021-05-09,8515.0,1,Processing,2021-05
141996.0,2021-05-09,9945.0,1,Delivered,2021-05
141997.0,2021-05-09,5980.0,1,Shipped,2021-05
141998.0,2021-05-09,1105.0,1,Order,2021-05
141999.0,2021-05-09,3380.0,1,Processing,2021-05
142000.0,2021-05-09,29250.0,1,Delivered,2021-05
142001.0,2021-05-09,52000.0,1,Shipped,2021-05
142002.0,2021-05-09,27300.0,1,Order,2021-05
142003.0,2021-05-09,44200.0,1,Processing,2021-05
142004.0,2021-05-09,18200.0,1,Delivered,2021-05
142005.0,2021-05-09,2184.0,1,Shipped,2021-05
142006.0,2021-05-09,25506.0,1,Order,2021-05
142007.0,2021-05-09,13936.0,1,Processing,2021-05
142008.0,2021-05-09,10725.0,1,Delivered,2021-05
142009.0,2021-05-09,13780.0,1,Shipped,2021-05
142010.0,2021-05-09,48945.0,1,Order,2021-05
142011.0,2021-05-09,56550.0,1,Processing,2021-05
142012.0,2021-05-09,2080.0,1,Delivered,2021-05
142013.0,2021-05-09,2340.0,1,Shipped,2021-05
142014.0,2021-05-09,40950.0,1,Order,2021-05
142015.0,2021-05-09,8450.0,1,Processing,2021-05
142016.0,2021-05-09,11700.0,1,Delivered,2021-05
142017.0,2021-05-10,11050.0,1,Shipped,2021-05
142018.0,2021-05-10,48750.0,1,Order,2021-05
142019.0,2021-05-10,9100.0,1,Processing,2021-05
142020.0,2021-05-10,5850.0,1,Delivered,2021-05
142021.0,2021-05-10,2730.0,1,Shipped,2021-05
142022.0,2021-05-10,2990.0,1,Order,2021-05
142023.0,2021-05-10,1365.0,1,Processing,2021-05
142024.0,2021-05-10,12350.0,1,Delivered,2021-05
142025.0,2021-05-10,39000.0,1,Shipped,2021-05
142026.0,2021-05-10,8450.0,1,Order,2021-05
142027.0,2021-05-10,11050.0,1,Processing,2021-05
142028.0,2021-05-10,18200.0,1,Delivered,2021-05
142029.0,2021-05-10,8515.0,1,Shipped,2021-05
142030.0,2021-05-10,29835.0,1,Order,2021-05
142031.0,2021-05-10,2990.0,1,Processing,2021-05
142032.0,2021-05-10,2210.0,1,Delivered,2021-05
142033.0,2021-05-10,1690.0,1,Shipped,2021-05
142034.0,2021-05-10,29250.0,1,Order,2021-05
142035.0,2021-05-10,13000.0,1,Processing,2021-05
142036.0,2021-05-10,40950.0,1,Delivered,2021-05
142037.0,2021-05-10,44200.0,1,Shipped,2021-05
142038.0,2021-05-10,27300.0,1,Order,2021-05
142039.0,2021-05-10,4368.0,1,Processing,2021-05
142040.0,2021-05-10,25506.0,1,Delivered,2021-05
142041.0,2021-05-10,10452.0,1,Shipped,2021-05
142042.0,2021-05-10,21450.0,1,Order,2021-05
142043.0,2021-05-10,13780.0,1,Processing,2021-05
142044.0,2021-05-10,65260.0,1,Delivered,2021-05
142045.0,2021-05-10,75400.0,1,Shipped,2021-05
142046.0,2021-05-10,4160.0,1,Order,2021-05
142047.0,2021-05-10,3120.0,1,Processing,2021-05
142048.0,2021-05-11,27300.0,1,Delivered,2021-05
142049.0,2021-05-11,16900.0,1,Shipped,2021-05
142050.0,2021-05-11,11700.0,1,Order,2021-05
142051.0,2021-05-11,22100.0,1,Processing,2021-05
142052.0,2021-05-11,32500.0,1,Delivered,2021-05
142053.0,2021-05-11,13650.0,1,Shipped,2021-05
142054.0,2021-05-11,17550.0,1,Order,2021-05
142055.0,2021-05-11,10920.0,1,Processing,2021-05
142056.0,2021-05-11,4485.0,1,Delivered,2021-05
142057.0,2021-05-11,1820.0,1,Shipped,2021-05
142058.0,2021-05-11,37050.0,1,Order,2021-05
142059.0,2021-05-11,39000.0,1,Processing,2021-05
142060.0,2021-05-11,25350.0,1,Delivered,2021-05
142061.0,2021-05-11,44200.0,1,Shipped,2021-05
142062.0,2021-05-11,36400.0,1,Order,2021-05
142063.0,2021-05-11,8515.0,1,Processing,2021-05
142064.0,2021-05-11,29835.0,1,Delivered,2021-05
142065.0,2021-05-11,5980.0,1,Shipped,2021-05
142066.0,2021-05-11,4420.0,1,Order,2021-05
142067.0,2021-05-11,845.0,1,Processing,2021-05
142068.0,2021-05-11,9750.0,1,Delivered,2021-05
142069.0,2021-05-11,13000.0,1,Shipped,2021-05
142070.0,2021-05-11,40950.0,1,Order,2021-05
142071.0,2021-05-11,44200.0,1,Processing,2021-05
142072.0,2021-05-11,18200.0,1,Delivered,2021-05
142073.0,2021-05-11,4368.0,1,Shipped,2021-05
142074.0,2021-05-11,8502.0,1,Order,2021-05
142075.0,2021-05-11,13936.0,1,Processing,2021-05
142076.0,2021-05-11,32175.0,1,Delivered,2021-05
142077.0,2021-05-11,10335.0,1,Shipped,2021-05
142078.0,2021-05-11,32630.0,1,Order,2021-05
142079.0,2021-05-11,75400.0,1,Processing,2021-05
142080.0,2021-05-11,1040.0,1,Delivered,2021-05
142081.0,2021-05-11,3120.0,1,Shipped,2021-05
142082.0,2021-05-11,40950.0,1,Order,2021-05
142083.0,2021-05-11,33800.0,1,Processing,2021-05
142084.0,2021-05-11,5850.0,1,Delivered,2021-05
142085.0,2021-05-11,44200.0,1,Shipped,2021-05
142086.0,2021-05-11,65000.0,1,Order,2021-05
142087.0,2021-05-11,13650.0,1,Processing,2021-05
142088.0,2021-05-11,23400.0,1,Delivered,2021-05
142089.0,2021-05-11,10920.0,1,Shipped,2021-05
142090.0,2021-05-11,2990.0,1,Order,2021-05
142091.0,2021-05-11,910.0,1,Processing,2021-05
142092.0,2021-05-11,37050.0,1,Delivered,2021-05
142093.0,2021-05-11,52000.0,1,Shipped,2021-05
142094.0,2021-05-11,33800.0,1,Order,2021-05
142095.0,2021-05-11,33150.0,1,Processing,2021-05
142096.0,2021-05-12,9100.0,1,Delivered,2021-05
142097.0,2021-05-13,8515.0,1,Shipped,2021-05
142098.0,2021-05-14,19890.0,1,Order,2021-05
142099.0,2021-05-15,5980.0,1,Processing,2021-05
142100.0,2021-05-16,1105.0,1,Delivered,2021-05
142101.0,2021-05-17,3380.0,1,Shipped,2021-05
142102.0,2021-05-18,9750.0,1,Order,2021-05
142103.0,2021-05-19,39000.0,1,Processing,2021-05
142104.0,2021-05-19,13650.0,1,Delivered,2021-05
142105.0,2021-05-19,44200.0,1,Shipped,2021-05
142106.0,2021-05-19,18200.0,1,Order,2021-05
142107.0,2021-05-19,6552.0,1,Processing,2021-05
142108.0,2021-05-19,17004.0,1,Delivered,2021-05
142109.0,2021-05-19,13936.0,1,Shipped,2021-05
142110.0,2021-05-19,32175.0,1,Order,2021-05
142111.0,2021-05-19,6890.0,1,Processing,2021-05
142112.0,2021-05-19,16315.0,1,Delivered,2021-05
142113.0,2021-05-19,56550.0,1,Shipped,2021-05
142114.0,2021-05-19,3120.0,1,Order,2021-05
142115.0,2021-05-19,780.0,1,Processing,2021-05
142116.0,2021-05-19,40950.0,1,Delivered,2021-05
142117.0,2021-05-19,33800.0,1,Shipped,2021-05
142118.0,2021-05-19,17550.0,1,Order,2021-05
142119.0,2021-05-19,33150.0,1,Processing,2021-05
142120.0,2021-05-19,16250.0,1,Delivered,2021-05
142121.0,2021-05-19,4550.0,1,Shipped,2021-05
142122.0,2021-05-19,11700.0,1,Order,2021-05
142123.0,2021-05-19,2730.0,1,Processing,2021-05
142124.0,2021-05-19,4485.0,1,Delivered,2021-05
142125.0,2021-05-19,1365.0,1,Shipped,2021-05
142126.0,2021-05-19,24700.0,1,Order,2021-05
142127.0,2021-05-19,39000.0,1,Processing,2021-05
142128.0,2021-05-19,8450.0,1,Delivered,2021-05
142129.0,2021-05-19,33150.0,1,Shipped,2021-05
142130.0,2021-05-19,27300.0,1,Order,2021-05
142131.0,2021-05-19,25545.0,1,Processing,2021-05
142132.0,2021-05-19,39780.0,1,Delivered,2021-05
142133.0,2021-05-19,2990.0,1,Shipped,2021-05
142134.0,2021-05-19,1105.0,1,Order,2021-05
142135.0,2021-05-19,1690.0,1,Processing,2021-05
142136.0,2021-05-19,9750.0,1,Delivered,2021-05
142137.0,2021-05-19,52000.0,1,Shipped,2021-05
142138.0,2021-05-19,54600.0,1,Order,2021-05
142139.0,2021-05-19,44200.0,1,Processing,2021-05
142140.0,2021-05-19,9100.0,1,Delivered,2021-05
142141.0,2021-05-20,8736.0,1,Shipped,2021-05
142142.0,2021-05-21,8502.0,1,Order,2021-05
142143.0,2021-05-22,3484.0,1,Processing,2021-05
142144.0,2021-05-23,42900.0,1,Delivered,2021-05
142145.0,2021-05-24,6890.0,1,Shipped,2021-05
142146.0,2021-05-24,48945.0,1,Order,2021-05
142147.0,2021-05-24,56550.0,1,Processing,2021-05
142148.0,2021-05-24,3120.0,1,Delivered,2021-05
142149.0,2021-05-24,2340.0,1,Shipped,2021-05
142150.0,2021-05-24,13650.0,1,Order,2021-05
142151.0,2021-05-24,25350.0,1,Processing,2021-05
142152.0,2021-05-24,23400.0,1,Delivered,2021-05
142153.0,2021-05-24,44200.0,1,Shipped,2021-05
142154.0,2021-05-24,48750.0,1,Order,2021-05
142155.0,2021-05-24,18200.0,1,Processing,2021-05
142156.0,2021-05-24,11700.0,1,Delivered,2021-05
142157.0,2021-05-24,2730.0,1,Shipped,2021-05
142158.0,2021-05-24,1495.0,1,Order,2021-05
142159.0,2021-05-25,1365.0,1,Processing,2021-05
142160.0,2021-05-26,24700.0,1,Delivered,2021-05
142161.0,2021-05-27,26000.0,1,Shipped,2021-05
142162.0,2021-05-27,33800.0,1,Order,2021-05
142163.0,2021-05-27,22100.0,1,Processing,2021-05
142164.0,2021-05-27,27300.0,1,Delivered,2021-05
142165.0,2021-05-27,34060.0,1,Shipped,2021-05
142166.0,2021-05-27,9945.0,1,Order,2021-05
142167.0,2021-05-27,5980.0,1,Processing,2021-05
142168.0,2021-05-27,4420.0,1,Delivered,2021-05
142169.0,2021-05-27,1690.0,1,Shipped,2021-05
142170.0,2021-05-27,39000.0,1,Order,2021-05
142171.0,2021-05-28,26000.0,1,Processing,2021-05
142172.0,2021-05-29,40950.0,1,Delivered,2021-05
142173.0,2021-05-30,11050.0,1,Shipped,2021-05
142174.0,2021-05-31,9100.0,1,Order,2021-05
142175.0,2021-06-01,4368.0,1,Processing,2021-06
142176.0,2021-06-02,8502.0,1,Delivered,2021-06
142177.0,2021-06-03,3484.0,1,Shipped,2021-06
142178.0,2021-06-04,10725.0,1,Order,2021-06
142179.0,2021-06-05,6890.0,1,Processing,2021-06
142180.0,2021-06-06,48945.0,1,Delivered,2021-06
142181.0,2021-06-07,18850.0,1,Shipped,2021-06
142182.0,2021-06-08,2080.0,1,Order,2021-06
142183.0,2021-06-09,1560.0,1,Processing,2021-06
142184.0,2021-06-10,27300.0,1,Delivered,2021-06
142185.0,2021-06-11,16900.0,1,Shipped,2021-06
142186.0,2021-06-12,11700.0,1,Order,2021-06
142187.0,2021-06-13,22100.0,1,Processing,2021-06
142188.0,2021-06-14,32500.0,1,Delivered,2021-06
142189.0,2021-06-15,4550.0,1,Shipped,2021-06
142190.0,2021-06-16,17550.0,1,Order,2021-06
142191.0,2021-06-17,10920.0,1,Processing,2021-06
142192.0,2021-06-18,1495.0,1,Delivered,2021-06
142193.0,2021-06-19,1365.0,1,Shipped,2021-06
142194.0,2021-06-20,37050.0,1,Order,2021-06
142195.0,2021-06-20,26000.0,1,Processing,2021-06
142196.0,2021-06-20,16900.0,1,Delivered,2021-06
142197.0,2021-06-20,44200.0,1,Shipped,2021-06
142198.0,2021-06-20,36400.0,1,Order,2021-06
142199.0,2021-06-20,17030.0,1,Processing,2021-06
142200.0,2021-06-20,39780.0,1,Delivered,2021-06
142201.0,2021-06-21,4485.0,1,Shipped,2021-06
142202.0,2021-06-22,4420.0,1,Order,2021-06
142203.0,2021-06-23,2535.0,1,Processing,2021-06
142204.0,2021-06-24,9750.0,1,Delivered,2021-06
142205.0,2021-06-25,26000.0,1,Shipped,2021-06
142206.0,2021-06-26,27300.0,1,Order,2021-06
142207.0,2021-06-26,33150.0,1,Processing,2021-06
142208.0,2021-06-26,18200.0,1,Delivered,2021-06
142209.0,2021-06-26,4368.0,1,Shipped,2021-06
142210.0,2021-06-26,25506.0,1,Order,2021-06
142211.0,2021-06-26,6968.0,1,Processing,2021-06
142212.0,2021-06-26,32175.0,1,Delivered,2021-06
142213.0,2021-06-26,10335.0,1,Shipped,2021-06
142214.0,2021-06-26,32630.0,1,Order,2021-06
142215.0,2021-06-26,75400.0,1,Processing,2021-06
142216.0,2021-06-26,3120.0,1,Delivered,2021-06
142217.0,2021-06-26,3120.0,1,Shipped,2021-06
142218.0,2021-06-26,54600.0,1,Order,2021-06
142219.0,2021-06-26,33800.0,1,Processing,2021-06
142220.0,2021-06-26,5850.0,1,Delivered,2021-06
142221.0,2021-06-27,33150.0,1,Shipped,2021-06
142222.0,2021-06-27,16250.0,1,Order,2021-06
142223.0,2021-06-27,4550.0,1,Processing,2021-06
142224.0,2021-06-27,11700.0,1,Delivered,2021-06
142225.0,2021-06-27,8190.0,1,Shipped,2021-06
142226.0,2021-06-27,2990.0,1,Order,2021-06
142227.0,2021-06-27,910.0,1,Processing,2021-06
142228.0,2021-06-27,24700.0,1,Delivered,2021-06
142229.0,2021-06-27,26000.0,1,Shipped,2021-06
142230.0,2021-06-27,8450.0,1,Order,2021-06
142231.0,2021-06-28,33150.0,1,Processing,2021-06
142232.0,2021-06-29,27300.0,1,Delivered,2021-06
142233.0,2021-06-30,17030.0,1,Shipped,2021-06
142234.0,2021-07-01,19890.0,1,Order,2021-07
142235.0,2021-07-02,1495.0,1,Processing,2021-07
142236.0,2021-07-03,2210.0,1,Delivered,2021-07
142237.0,2021-07-04,3380.0,1,Shipped,2021-07
142238.0,2021-07-05,19500.0,1,Order,2021-07
142239.0,2021-07-06,13000.0,1,Processing,2021-07
142240.0,2021-07-07,40950.0,1,Delivered,2021-07
142241.0,2021-07-07,22100.0,1,Shipped,2021-07
142242.0,2021-07-07,36400.0,1,Order,2021-07
142243.0,2021-07-07,4368.0,1,Processing,2021-07
142244.0,2021-07-07,8502.0,1,Delivered,2021-07
142245.0,2021-07-07,13936.0,1,Shipped,2021-07
142246.0,2021-07-07,10725.0,1,Order,2021-07
142247.0,2021-07-07,6890.0,1,Processing,2021-07
142248.0,2021-07-07,65260.0,1,Delivered,2021-07
142249.0,2021-07-07,37700.0,1,Shipped,2021-07
142250.0,2021-07-07,3120.0,1,Order,2021-07
142251.0,2021-07-07,780.0,1,Processing,2021-07
142252.0,2021-07-08,13650.0,1,Delivered,2021-07
142253.0,2021-07-09,33800.0,1,Shipped,2021-07
142254.0,2021-07-10,23400.0,1,Order,2021-07
142255.0,2021-07-11,22100.0,1,Processing,2021-07
142256.0,2021-07-12,65000.0,1,Delivered,2021-07
142257.0,2021-07-13,9100.0,1,Shipped,2021-07
142258.0,2021-07-14,5850.0,1,Order,2021-07
142259.0,2021-07-15,5460.0,1,Processing,2021-07
142260.0,2021-07-16,4485.0,1,Delivered,2021-07
142261.0,2021-07-17,1365.0,1,Shipped,2021-07
142262.0,2021-07-18,49400.0,1,Order,2021-07
142263.0,2021-07-19,13000.0,1,Processing,2021-07
142264.0,2021-07-20,25350.0,1,Delivered,2021-07
142265.0,2021-07-21,22100.0,1,Shipped,2021-07
142266.0,2021-07-22,27300.0,1,Order,2021-07
142267.0,2021-07-22,17030.0,1,Processing,2021-07
142268.0,2021-07-22,19890.0,1,Delivered,2021-07
142269.0,2021-07-22,4485.0,1,Shipped,2021-07
142270.0,2021-07-22,2210.0,1,Order,2021-07
142271.0,2021-07-23,1690.0,1,Processing,2021-07
142272.0,2021-07-24,39000.0,1,Delivered,2021-07
142273.0,2021-07-25,39000.0,1,Shipped,2021-07
142274.0,2021-07-26,27300.0,1,Order,2021-07
142275.0,2021-07-27,44200.0,1,Processing,2021-07
142276.0,2021-07-28,27300.0,1,Delivered,2021-07
142277.0,2021-07-29,6552.0,1,Shipped,2021-07
142278.0,2021-07-30,25506.0,1,Order,2021-07
142279.0,2021-07-31,13936.0,1,Processing,2021-07
142280.0,2021-08-01,32175.0,1,Delivered,2021-08
